taxonID,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,scientificName,kingdom
241,Caryophyllaceae,Spergularia,media,species,,(L.) C. Presl,Spergularia media (L.) C. Presl,Plantae
242,Caryophyllaceae,Spergularia,marina,species,,(L.) Besser,Spergularia marina (L.) Besser,Plantae
243,Caryophyllaceae,Spergularia,segetalis,species,,(L.) G. Don,Spergularia segetalis (L.) G. Don,Plantae
244,Caryophyllaceae,Spergularia,purpurea,species,,(Pers.) D. Don,Spergularia purpurea (Pers.) D. Don,Plantae
245,Caryophyllaceae,Spergularia,rubra,species,,(L.) J. Presl & C. Presl,Spergularia rubra (L.) J. Presl & C. Presl,Plantae
246,Caryophyllaceae,Spergularia,capillacea,species,,(Kindb.) Willk.,Spergularia capillacea (Kindb.) Willk.,Plantae
247,Caryophyllaceae,Spergularia,bocconei,species,,(Scheele) Graebn.,Spergularia bocconei (Scheele) Graebn.,Plantae
248,Caryophyllaceae,Polycarpon,tetraphyllum,species,,(L.) L.,Polycarpon tetraphyllum (L.) L.,Plantae
249,Caryophyllaceae,Polycarpon,tetraphyllum,subsp.,tetraphyllum,(L.) L.,Polycarpon tetraphyllum (L.) L. subsp. tetraphyllum,Plantae
250,Caryophyllaceae,Polycarpon,tetraphyllum,subsp.,diphyllum,(Cav.) O. Bolòs & Font Quer,Polycarpon tetraphyllum subsp. diphyllum (Cav.) O. Bolòs & Font Quer,Plantae
251,Caryophyllaceae,Polycarpon,alsinifolium,species,,(Biv.) DC.,Polycarpon alsinifolium (Biv.) DC.,Plantae
252,Caryophyllaceae,Ortegia,hispanica,species,,Loefl. ex L.,Ortegia hispanica Loefl. ex L.,Plantae
253,Caryophyllaceae,Arenaria,grandiflora,species,,L.,Arenaria grandiflora L.,Plantae
254,Caryophyllaceae,Arenaria,grandiflora,subsp.,grandiflora,L.,Arenaria grandiflora L. subsp. grandiflora,Plantae
255,Caryophyllaceae,Arenaria,grandiflora,subsp.,incrassata,(Lange) C. Vicioso,Arenaria grandiflora subsp. incrassata (Lange) C. Vicioso,Plantae
256,Caryophyllaceae,Arenaria,erinacea,species,,Boiss.,Arenaria erinacea Boiss.,Plantae
257,Caryophyllaceae,Arenaria,querioides,species,,Pourr. ex Willk.,Arenaria querioides Pourr. ex Willk.,Plantae
258,Caryophyllaceae,Arenaria,montana,species,,L.,Arenaria montana L.,Plantae
259,Caryophyllaceae,Arenaria,montana,subsp.,montana,L.,Arenaria montana L. subsp. montana,Plantae
260,Caryophyllaceae,Arenaria,serpyllifolia,species,,L.,Arenaria serpyllifolia L.,Plantae
261,Caryophyllaceae,Arenaria,leptoclados,species,,(Rchb.) Guss.,Arenaria leptoclados (Rchb.) Guss.,Plantae
262,Caryophyllaceae,Moehringia,trinervia,species,,(L.) Clairv.,Moehringia trinervia (L.) Clairv.,Plantae
263,Caryophyllaceae,Moehringia,pentandra,species,,J. Gay,Moehringia pentandra J. Gay,Plantae
264,Caryophyllaceae,Honckenya,peploides,species,,(L.) Ehrh.,Honckenya peploides (L.) Ehrh.,Plantae
265,Caryophyllaceae,Minuartia,recurva,species,,(All.) Schinz & Thell.,Minuartia recurva (All.) Schinz & Thell.,Plantae
266,Caryophyllaceae,Minuartia,hybrida,species,,(Vill.) Schischk.,Minuartia hybrida (Vill.) Schischk.,Plantae
267,Caryophyllaceae,Minuartia,hybrida,subsp.,hybrida,(Vill.) Schischk.,Minuartia hybrida (Vill.) Schischk. subsp. hybrida,Plantae
268,Caryophyllaceae,Minuartia,hybrida,subsp.,vaillantiana,(Ser.) Friedrich,Minuartia hybrida subsp. vaillantiana (Ser.) Friedrich,Plantae
269,Caryophyllaceae,Stellaria,nemorum,species,,L.,Stellaria nemorum L.,Plantae
270,Caryophyllaceae,Stellaria,nemorum,subsp.,nemorum,L.,Stellaria nemorum L. subsp. nemorum,Plantae
271,Caryophyllaceae,Stellaria,nemorum,subsp.,montana,(Pierrat) Berher,Stellaria nemorum subsp. montana (Pierrat) Berher,Plantae
272,Caryophyllaceae,Stellaria,media,species,,(L.) Vill.,Stellaria media (L.) Vill.,Plantae
273,Caryophyllaceae,Stellaria,neglecta,species,,Weihe,Stellaria neglecta Weihe,Plantae
274,Caryophyllaceae,Stellaria,pallida,species,,(Dumort.) Piré,Stellaria pallida (Dumort.) Piré,Plantae
275,Caryophyllaceae,Stellaria,alsine,species,,Grimm,Stellaria alsine Grimm,Plantae
276,Caryophyllaceae,Stellaria,graminea,species,,L.,Stellaria graminea L.,Plantae
277,Caryophyllaceae,Stellaria,holostea,species,,L.,Stellaria holostea L.,Plantae
278,Caryophyllaceae,Myosoton,aquaticum,species,,(L.) Moench,Myosoton aquaticum (L.) Moench,Plantae
279,Caryophyllaceae,Cerastium,fontanum,species,,Baumg.,Cerastium fontanum Baumg.,Plantae
280,Caryophyllaceae,Cerastium,fontanum,subsp.,lucorum,(Schur) Soó,Cerastium fontanum subsp. lucorum (Schur) Soó,Plantae
281,Caryophyllaceae,Cerastium,fontanum,subsp.,vulgare,(Hartm.) Greuter & Burdet,Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet,Plantae
282,Caryophyllaceae,Cerastium,dichotomum,species,,L.,Cerastium dichotomum L.,Plantae
283,Caryophyllaceae,Cerastium,brachypetalum,species,,N.H.F. Desp. ex Pers.,Cerastium brachypetalum N.H.F. Desp. ex Pers.,Plantae
284,Caryophyllaceae,Cerastium,brachypetalum,subsp.,brachypetalum,N.H.F. Desp. ex Pers.,Cerastium brachypetalum N.H.F. Desp. ex Pers. subsp. brachypetalum,Plantae
285,Caryophyllaceae,Cerastium,brachypetalum,var.,brachypetalum,N.H.F. Desp. ex Pers.,Cerastium brachypetalum N.H.F. Desp. ex Pers. var. brachypetalum,Plantae
286,Caryophyllaceae,Cerastium,glomeratum,species,,Thuill.,Cerastium glomeratum Thuill.,Plantae
287,Caryophyllaceae,Cerastium,semidecandrum,species,,L.,Cerastium semidecandrum L.,Plantae
288,Caryophyllaceae,Cerastium,pumilum,species,,Curtis,Cerastium pumilum Curtis,Plantae
289,Caryophyllaceae,Cerastium,pumilum,var.,pumilum,Curtis,Cerastium pumilum Curtis var. pumilum,Plantae
290,Caryophyllaceae,Cerastium,diffusum,subsp.,diffusum,Pers.,Cerastium diffusum Pers. subsp. diffusum,Plantae
291,Caryophyllaceae,Cerastium,ramosissimum,species,,Boiss.,Cerastium ramosissimum Boiss.,Plantae
292,Caryophyllaceae,Holosteum,umbellatum,species,,L.,Holosteum umbellatum L.,Plantae
293,Caryophyllaceae,Moenchia,erecta,species,,(L.) G. Gaertn.,Moenchia erecta (L.) G. Gaertn.,Plantae
294,Caryophyllaceae,Moenchia,erecta,subsp.,erecta,(L.) G. Gaertn.,Moenchia erecta (L.) G. Gaertn. subsp. erecta,Plantae
295,Caryophyllaceae,Sagina,maritima,species,,Don,Sagina maritima Don,Plantae
296,Caryophyllaceae,Sagina,apetala,species,,Ard.,Sagina apetala Ard.,Plantae
297,Caryophyllaceae,Sagina,procumbens,species,,L.,Sagina procumbens L.,Plantae
298,Caryophyllaceae,Sagina,saginoides,species,,(L.) H. Karst.,Sagina saginoides (L.) H. Karst.,Plantae
299,Caryophyllaceae,Sagina,subulata,species,,(Sw.) C. Presl,Sagina subulata (Sw.) C. Presl,Plantae
300,Caryophyllaceae,Sagina,merinoi,species,,Pau ex Merino,Sagina merinoi Pau ex Merino,Plantae
301,Caryophyllaceae,Lychnis,coronaria,species,,(L.) Desr.,Lychnis coronaria (L.) Desr.,Plantae
302,Caryophyllaceae,Lychnis,flos-cuculi,subsp.,flos-cuculi,L.,Lychnis flos-cuculi L. subsp. flos-cuculi,Plantae
303,Caryophyllaceae,Lychnis,viscaria,subsp.,viscaria,L.,Lychnis viscaria L. subsp. viscaria,Plantae
304,Caryophyllaceae,Agrostemma,githago,species,,L.,Agrostemma githago L.,Plantae
305,Caryophyllaceae,Petrocoptis,grandiflora,species,,Rothm.,Petrocoptis grandiflora Rothm.,Plantae
306,Caryophyllaceae,Silene,gallica,species,,L.,Silene gallica L.,Plantae
307,Caryophyllaceae,Silene,niceensis,species,,All.,Silene niceensis All.,Plantae
308,Caryophyllaceae,Silene,scabriflora,species,,Brot.,Silene scabriflora Brot.,Plantae
309,Caryophyllaceae,Silene,scabriflora,subsp.,scabriflora,Brot.,Silene scabriflora Brot. subsp. scabriflora,Plantae
310,Caryophyllaceae,Silene,scabriflora,subsp.,megacalycina,Talavera,Silene scabriflora subsp. megacalycina Talavera,Plantae
311,Caryophyllaceae,Silene,scabriflora,subsp.,gallaecica,Talavera,Silene scabriflora subsp. gallaecica Talavera,Plantae
312,Caryophyllaceae,Silene,nocturna,species,,L.,Silene nocturna L.,Plantae
313,Caryophyllaceae,Silene,laeta,species,,(Aiton) Godr.,Silene laeta (Aiton) Godr.,Plantae
314,Caryophyllaceae,Silene,dichotoma,subsp.,dichotoma,Ehrh.,Silene dichotoma Ehrh. subsp. dichotoma,Plantae
315,Caryophyllaceae,Silene,littorea,species,,Brot.,Silene littorea Brot.,Plantae
316,Caryophyllaceae,Silene,littorea,subsp.,littorea,Brot.,Silene littorea Brot. subsp. littorea,Plantae
317,Caryophyllaceae,Silene,pendula,species,,L.,Silene pendula L.,Plantae
318,Caryophyllaceae,Silene,portensis,subsp.,portensis,L.,Silene portensis L. subsp. portensis,Plantae
319,Caryophyllaceae,Silene,inaperta,species,,L.,Silene inaperta L.,Plantae
320,Caryophyllaceae,Silene,inaperta,subsp.,inaperta,L.,Silene inaperta L. subsp. inaperta,Plantae
321,Caryophyllaceae,Silene,nutans,subsp.,nutans,L.,Silene nutans L. subsp. nutans,Plantae
322,Caryophyllaceae,Silene,coutinhoi,species,,Rothm. & P. Silva,Silene coutinhoi Rothm. & P. Silva,Plantae
323,Caryophyllaceae,Silene,saxifraga,species,,L.,Silene saxifraga L.,Plantae
324,Caryophyllaceae,Silene,legionensis,species,,Lag.,Silene legionensis Lag.,Plantae
325,Caryophyllaceae,Silene,ciliata,species,,Pourr.,Silene ciliata Pourr.,Plantae
326,Caryophyllaceae,Silene,acutifolia,species,,Link ex Rohrb.,Silene acutifolia Link ex Rohrb.,Plantae
327,Caryophyllaceae,Silene,foetida,species,,Link,Silene foetida Link,Plantae
328,Caryophyllaceae,Silene,foetida,subsp.,gayana,Talavera,Silene foetida subsp. gayana Talavera,Plantae
329,Caryophyllaceae,Silene,dioica,species,,(L.) Clairv.,Silene dioica (L.) Clairv.,Plantae
330,Caryophyllaceae,Silene,latifolia,species,,Poir.,Silene latifolia Poir.,Plantae
331,Caryophyllaceae,Silene,uniflora,species,,Roth,Silene uniflora Roth,Plantae
332,Caryophyllaceae,Silene,uniflora,subsp.,uniflora,Roth,Silene uniflora Roth subsp. uniflora,Plantae
333,Caryophyllaceae,Silene,vulgaris,species,,(Moench) Garcke,Silene vulgaris (Moench) Garcke,Plantae
334,Caryophyllaceae,Silene,vulgaris,subsp.,vulgaris,(Moench) Garcke,Silene vulgaris (Moench) Garcke subsp. vulgaris,Plantae
335,Caryophyllaceae,Silene,vulgaris,subsp.,commutata,(Guss.) Hayek,Silene vulgaris subsp. commutata (Guss.) Hayek,Plantae
336,Caryophyllaceae,Silene,conoidea,species,,L.,Silene conoidea L.,Plantae
337,Caryophyllaceae,Cucubalus,baccifer,species,,L.,Cucubalus baccifer L.,Plantae
338,Caryophyllaceae,Saponaria,officinalis,species,,L.,Saponaria officinalis L.,Plantae
339,Caryophyllaceae,Vaccaria,hispanica,species,,(Mill.) Rauschert,Vaccaria hispanica (Mill.) Rauschert,Plantae
340,Caryophyllaceae,Petrorhagia,prolifera,species,,(L.) P.W. Ball & Heywood,Petrorhagia prolifera (L.) P.W. Ball & Heywood,Plantae
341,Caryophyllaceae,Petrorhagia,nanteuilii,species,,(Burnat) P.W. Ball & Heywood,Petrorhagia nanteuilii (Burnat) P.W. Ball & Heywood,Plantae
342,Caryophyllaceae,Dianthus,hyssopifolius,species,,L.,Dianthus hyssopifolius L.,Plantae
343,Caryophyllaceae,Dianthus,hyssopifolius,subsp.,hyssopifolius,L.,Dianthus hyssopifolius L. subsp. hyssopifolius,Plantae
344,Caryophyllaceae,Dianthus,langeanus,species,,Willk.,Dianthus langeanus Willk.,Plantae
345,Caryophyllaceae,Dianthus,laricifolius,species,,Boiss. & Reut.,Dianthus laricifolius Boiss. & Reut.,Plantae
346,Caryophyllaceae,Dianthus,laricifolius,subsp.,caespitosifolius,(Planellas) M. Laínz,Dianthus laricifolius subsp. caespitosifolius (Planellas) M. Laínz,Plantae
347,Caryophyllaceae,Dianthus,laricifolius,subsp.,merinoi,(M. Laínz) M. Laínz,Dianthus laricifolius subsp. merinoi (M. Laínz) M. Laínz,Plantae
348,Caryophyllaceae,Dianthus,legionensis,species,,(Willk.) F.N. Williams,Dianthus legionensis (Willk.) F.N. Williams,Plantae
349,Caryophyllaceae,Dianthus,deltoides,subsp.,deltoides,L.,Dianthus deltoides L. subsp. deltoides,Plantae
350,Caryophyllaceae,Dianthus,armeria,subsp.,armeria,L.,Dianthus armeria L. subsp. armeria,Plantae
351,Caryophyllaceae,Velezia,rigida,species,,Loefl. ex L.,Velezia rigida Loefl. ex L.,Plantae
352,Portulacaceae,Portulaca,oleracea,species,,L.,Portulaca oleracea L.,Plantae
353,Portulacaceae,Portulaca,oleracea,subsp.,oleracea,L.,Portulaca oleracea L. subsp. oleracea,Plantae
354,Portulacaceae,Portulaca,oleracea,subsp.,granulatostellulata,(Poelln.) Danin & H.G. Baker,Portulaca oleracea subsp. granulatostellulata (Poelln.) Danin & H.G. Baker,Plantae
355,Portulacaceae,Portulaca,oleracea,subsp.,nitida,Danin & H.G. Baker,Portulaca oleracea subsp. nitida Danin & H.G. Baker,Plantae
356,Portulacaceae,Montia,fontana,species,,L.,Montia fontana L.,Plantae
357,Portulacaceae,Montia,fontana,subsp.,amporitana,Sennen,Montia fontana subsp. amporitana Sennen,Plantae
358,Portulacaceae,Montia,fontana,subsp.,chondrosperma,(Fenzl) Walters,Montia fontana subsp. chondrosperma (Fenzl) Walters,Plantae
359,Chenopodiaceae,Polycnemum,arvense,species,,L.,Polycnemum arvense L.,Plantae
360,Chenopodiaceae,Beta,maritima,species,,L.,Beta maritima L.,Plantae
361,Chenopodiaceae,Chenopodium,foliosum,species,,Asch.,Chenopodium foliosum Asch.,Plantae
362,Chenopodiaceae,Chenopodium,exsuccum,species,,(Loscos) Uotila,Chenopodium exsuccum (Loscos) Uotila,Plantae
363,Chenopodiaceae,Chenopodium,bonus-henricus,species,,L.,Chenopodium bonus-henricus L.,Plantae
364,Chenopodiaceae,Chenopodium,glaucum,species,,L.,Chenopodium glaucum L.,Plantae
365,Chenopodiaceae,Chenopodium,chenopodioides,species,,(L.) Aellen,Chenopodium chenopodioides (L.) Aellen,Plantae
366,Chenopodiaceae,Chenopodium,urbicum,species,,L.,Chenopodium urbicum L.,Plantae
367,Chenopodiaceae,Chenopodium,polyspermum,species,,L.,Chenopodium polyspermum L.,Plantae
368,Chenopodiaceae,Chenopodium,murale,species,,L.,Chenopodium murale L.,Plantae
369,Chenopodiaceae,Chenopodium,vulvaria,species,,L.,Chenopodium vulvaria L.,Plantae
370,Chenopodiaceae,Chenopodium,opulifolium,species,,Schrad. ex W.D.J. Koch & Ziz,Chenopodium opulifolium Schrad. ex W.D.J. Koch & Ziz,Plantae
371,Chenopodiaceae,Chenopodium,album,species,,L.,Chenopodium album L.,Plantae
372,Chenopodiaceae,Chenopodium,album,var.,album,L.,Chenopodium album L. var. album,Plantae
373,Chenopodiaceae,Chenopodium,botrys,species,,L.,Chenopodium botrys L.,Plantae
374,Chenopodiaceae,Chenopodium,ambrosioides,species,,L.,Chenopodium ambrosioides L.,Plantae
375,Chenopodiaceae,Atriplex,halimus,species,,L.,Atriplex halimus L.,Plantae
376,Chenopodiaceae,Atriplex,rosea,species,,L.,Atriplex rosea L.,Plantae
377,Chenopodiaceae,Atriplex,laciniata,species,,L.,Atriplex laciniata L.,Plantae
378,Chenopodiaceae,Atriplex,patula,species,,L.,Atriplex patula L.,Plantae
379,Chenopodiaceae,Atriplex,prostrata,species,,Boucher ex DC.,Atriplex prostrata Boucher ex DC.,Plantae
380,Chenopodiaceae,Halimione,portulacoides,species,,(L.) Aellen,Halimione portulacoides (L.) Aellen,Plantae
381,Chenopodiaceae,Sarcocornia,perennis,species,,(Mill.) A.J. Scott,Sarcocornia perennis (Mill.) A.J. Scott,Plantae
382,Chenopodiaceae,Sarcocornia,perennis,subsp.,perennis,(Mill.) A.J. Scott,Sarcocornia perennis (Mill.) A.J. Scott subsp. perennis,Plantae
383,Chenopodiaceae,Sarcocornia,perennis,subsp.,alpini,(Lag.) Castrov.,Sarcocornia perennis subsp. alpini (Lag.) Castrov.,Plantae
384,Chenopodiaceae,Salicornia,ramosissima,species,,Woods,Salicornia ramosissima Woods,Plantae
385,Chenopodiaceae,Suaeda,vera,species,,Forssk. ex J.F. Gmel.,Suaeda vera Forssk. ex J.F. Gmel.,Plantae
386,Chenopodiaceae,Suaeda,albescens,species,,Lázaro Ibiza,Suaeda albescens Lázaro Ibiza,Plantae
387,Chenopodiaceae,Salsola,soda,species,,L.,Salsola soda L.,Plantae
388,Chenopodiaceae,Salsola,kali,species,,L.,Salsola kali L.,Plantae
389,Amaranthaceae,Amaranthus,hybridus,species,,L.,Amaranthus hybridus L.,Plantae
390,Amaranthaceae,Amaranthus,powellii,species,,S. Watson,Amaranthus powellii S. Watson,Plantae
391,Amaranthaceae,Amaranthus,retroflexus,species,,L.,Amaranthus retroflexus L.,Plantae
392,Amaranthaceae,Amaranthus,albus,species,,L.,Amaranthus albus L.,Plantae
393,Amaranthaceae,Amaranthus,graecizans,subsp.,silvestris,(Vill.) Brenan,Amaranthus graecizans subsp. silvestris (Vill.) Brenan,Plantae
394,Amaranthaceae,Amaranthus,blitum,species,,L.,Amaranthus blitum L.,Plantae
395,Amaranthaceae,Amaranthus,blitum,subsp.,blitum,L.,Amaranthus blitum L. subsp. blitum,Plantae
396,Amaranthaceae,Amaranthus,deflexus,species,,L.,Amaranthus deflexus L.,Plantae
397,Amaranthaceae,Amaranthus,muricatus,species,,(Moq.) Hieron.,Amaranthus muricatus (Moq.) Hieron.,Plantae
398,Polygonaceae,Polygonum,maritimum,species,,L.,Polygonum maritimum L.,Plantae
399,Polygonaceae,Polygonum,bellardii,species,,All.,Polygonum bellardii All.,Plantae
400,Polygonaceae,Polygonum,aviculare,species,,L.,Polygonum aviculare L.,Plantae
401,Polygonaceae,Polygonum,rurivagum,species,,Jord. ex Boreau,Polygonum rurivagum Jord. ex Boreau,Plantae
402,Polygonaceae,Polygonum,arenastrum,species,,Boreau,Polygonum arenastrum Boreau,Plantae
403,Polygonaceae,Polygonum,minus,species,,Huds.,Polygonum minus Huds.,Plantae
404,Polygonaceae,Polygonum,hydropiper,species,,L.,Polygonum hydropiper L.,Plantae
405,Polygonaceae,Polygonum,salicifolium,species,,Brouss. ex Willd.,Polygonum salicifolium Brouss. ex Willd.,Plantae
406,Polygonaceae,Polygonum,persicaria,species,,L.,Polygonum persicaria L.,Plantae
407,Polygonaceae,Polygonum,lapathifolium,species,,L.,Polygonum lapathifolium L.,Plantae
408,Polygonaceae,Polygonum,amphibium,species,,L.,Polygonum amphibium L.,Plantae
409,Polygonaceae,Polygonum,amphibium,var.,palustre,Weigel,Polygonum amphibium var. palustre Weigel,Plantae
410,Polygonaceae,Polygonum,amphibium,var.,terrestre,Weigel,Polygonum amphibium var. terrestre Weigel,Plantae
411,Polygonaceae,Polygonum,orientale,species,,L.,Polygonum orientale L.,Plantae
412,Polygonaceae,Polygonum,capitatum,species,,Buch.-Ham. ex D. Don,Polygonum capitatum Buch.-Ham. ex D. Don,Plantae
413,Polygonaceae,Polygonum,bistorta,subsp.,bistorta,L.,Polygonum bistorta L. subsp. bistorta,Plantae
414,Polygonaceae,Fallopia,convolvulus,species,,(L.) Á. Löve,Fallopia convolvulus (L.) Á. Löve,Plantae
415,Polygonaceae,Fallopia,baldschuanica,species,,(Regel) Holub,Fallopia baldschuanica (Regel) Holub,Plantae
416,Polygonaceae,Reynoutria,japonica,species,,Houtt.,Reynoutria japonica Houtt.,Plantae
417,Polygonaceae,Rumex,acetosella,species,,L.,Rumex acetosella L.,Plantae
418,Polygonaceae,Rumex,acetosella,subsp.,angiocarpus,(Murb.) Murb.,Rumex acetosella subsp. angiocarpus (Murb.) Murb.,Plantae
419,Polygonaceae,Rumex,scutatus,species,,L.,Rumex scutatus L.,Plantae
420,Polygonaceae,Rumex,induratus,species,,Boiss. & Reut.,Rumex induratus Boiss. & Reut.,Plantae
421,Polygonaceae,Rumex,suffruticosus,species,,J. Gay ex Willk.,Rumex suffruticosus J. Gay ex Willk.,Plantae
422,Polygonaceae,Rumex,acetosa,species,,L.,Rumex acetosa L.,Plantae
423,Polygonaceae,Rumex,acetosa,subsp.,acetosa,L.,Rumex acetosa L. subsp. acetosa,Plantae
424,Polygonaceae,Rumex,acetosa,subsp.,biformis,(Lange) Castrov. & Valdés Berm.,Rumex acetosa subsp. biformis (Lange) Castrov. & Valdés Berm.,Plantae
425,Polygonaceae,Rumex,papillaris,species,,Boiss,Rumex papillaris Boiss,Plantae
426,Polygonaceae,Rumex,intermedius,species,,DC.,Rumex intermedius DC.,Plantae
427,Polygonaceae,Rumex,longifolius,species,,DC.,Rumex longifolius DC.,Plantae
428,Polygonaceae,Rumex,crispus,species,,L.,Rumex crispus L.,Plantae
429,Polygonaceae,Rumex,conglomeratus,species,,Murray,Rumex conglomeratus Murray,Plantae
430,Polygonaceae,Rumex,sanguineus,species,,L.,Rumex sanguineus L.,Plantae
431,Polygonaceae,Rumex,rupestris,species,,Le Gall,Rumex rupestris Le Gall,Plantae
432,Polygonaceae,Rumex,pulcher,species,,L.,Rumex pulcher L.,Plantae
433,Polygonaceae,Rumex,pulcher,subsp.,pulcher,L.,Rumex pulcher L. subsp. pulcher,Plantae
434,Polygonaceae,Rumex,pulcher,subsp.,woodsii,(De Not.) Arcang.,Rumex pulcher subsp. woodsii (De Not.) Arcang.,Plantae
435,Polygonaceae,Rumex,obtusifolius,species,,L.,Rumex obtusifolius L.,Plantae
436,Polygonaceae,Rumex,bucephalophorus,species,,L.,Rumex bucephalophorus L.,Plantae
437,Polygonaceae,Rumex,bucephalophorus,subsp.,hispanicus,(Steinh.) Rech. fil.,Rumex bucephalophorus subsp. hispanicus (Steinh.) Rech. fil.,Plantae
438,Polygonaceae,Rumex,bucephalophorus,subsp.,gallicus,(Steinh.) Rech. fil.,Rumex bucephalophorus subsp. gallicus (Steinh.) Rech. fil.,Plantae
439,Polygonaceae,Emex,spinosa,species,,(L.) Campd.,Emex spinosa (L.) Campd.,Plantae
440,Polygonaceae,Muehlenbeckia,complexa,species,,(A. Cunn.) Meis.,Muehlenbeckia complexa (A. Cunn.) Meis.,Plantae
441,Plumbaginaceae,Plumbago,europaea,species,,L.,Plumbago europaea L.,Plantae
442,Plumbaginaceae,Armeria,pungens,species,,(Link) Hoffmanns. & Link,Armeria pungens (Link) Hoffmanns. & Link,Plantae
443,Plumbaginaceae,Armeria,beirana,species,,Franco,Armeria beirana Franco,Plantae
444,Plumbaginaceae,Armeria,pubigera,species,,(Desf.) Boiss.,Armeria pubigera (Desf.) Boiss.,Plantae
445,Plumbaginaceae,Armeria,maritima,species,,Willd.,Armeria maritima Willd.,Plantae
446,Plumbaginaceae,Armeria,merinoi,species,,(Bernis) Nieto Fel. & Silva Pando,Armeria merinoi (Bernis) Nieto Fel. & Silva Pando,Plantae
447,Plumbaginaceae,Armeria,transmontana,species,,(Samp.) G.H.M. Lawr.,Armeria transmontana (Samp.) G.H.M. Lawr.,Plantae
448,Plumbaginaceae,Armeria,ciliata,species,,(Lange) Nieto Fel.,Armeria ciliata (Lange) Nieto Fel.,Plantae
449,Plumbaginaceae,Armeria,duriaei,species,,Boiss.,Armeria duriaei Boiss.,Plantae
450,Plumbaginaceae,Armeria,langei,species,,Boiss.,Armeria langei Boiss.,Plantae
